,DATE,energy_index,ppi_coal,ppi_crude,ppi_nat_gas,ppi_gasoline,ppi_diesel,ppi_heat_oil,effr_change,cpi_change,dxy,renewable_residential_consumption
321,2020-10-01,138.50683,65.73854,47.75936,72.15293,53.87053,48.39706,38.683435022620685,0.0,0.0,90.2841756803312,44.639
322,2020-11-01,139.42227,64.67658,49.63562,102.1098,51.87113,51.96288,41.14611436240125,0.0,-0.1,88.20084434712578,41.409
323,2020-12-01,145.2004,65.12192,56.88481,103.85826,57.56753,58.03513,48.20210572918828,0.0,0.1,86.34792487143146,41.655
324,2021-01-01,148.48105,64.88212,64.34721,104.20795,65.52739,60.17979,51.93763057042848,0.0,0.4,86.96236417195222,41.969
325,2021-02-01,154.72515,64.71084,72.49189,185.21972,71.33695,68.31918,58.66157528466083,-11.11111,0.5,87.29838374430172,39.427
326,2021-03-01,161.358,64.91638,79.01616,117.72934,84.12555,78.57739,61.373289613857416,-12.5,0.7,89.5065278607324,46.857
327,2021-04-01,161.65903,66.01259,76.41498,105.37359,86.12494,72.8669,62.20340624524413,0.0,0.8,87.63440427671259,47.394
328,2021-05-01,162.82288,66.01259,81.78791,119.36123,90.9914,82.37577,66.21563663027989,-14.28571,0.8,86.25191297035664,50.067
329,2021-06-01,165.4456,66.25239,89.71937,120.64343,93.44349,82.11738,70.5322431134908,33.33333,0.9,88.74807838909071,49.164
330,2021-07-01,168.04538,66.45553,92.67789,147.71652,100.04678,84.48581,72.3798060294138,25.0,0.5,88.48885796893788,50.421
331,2021-08-01,170.97913,66.21128,85.79799,162.06784,97.64599,83.27472,70.08315001591056,-10.0,0.2,88.93048525612576,49.402
332,2021-09-01,172.9035,67.4065,89.76969,183.93636,98.62532,86.34857,72.44289489339918,-11.11111,0.3,90.48578761575317,46.408
333,2021-10-01,179.12225,65.97148,102.31505,229.82399,105.06941,96.66673,83.5100098230468,0.0,0.8,90.36098251301911,45.582
334,2021-11-01,185.11529,66.46478,103.33591,237.92517,105.80315,94.76082,83.37082693451764,0.0,0.5,92.15629254392118,42.959
335,2021-12-01,188.22965,66.58194,90.99608,202.5271,96.76362,89.46453,76.40172110848242,0.0,0.3,91.8490728936608,42.904
336,2022-01-01,188.76662,79.77932,104.77807,181.84054,102.99193,94.42956,85.63261804950261,0.0,0.8,92.68432919799044,50.129
337,2022-02-01,194.44078,79.56727,118.13363,241.55846,115.50324,107.32467,97.7827584775661,0.0,0.9,92.84753771706843,47.454
338,2022-03-01,212.74358,82.97752,130.96896,192.66698,136.93489,129.98525,123.28643174365999,150.0,1.3,94.38363500830894,55.773
339,2022-04-01,210.47883,96.88367,131.72458,231.73214,134.13422,136.49779,132.64765699580792,65.0,0.6,98.84792151121653,56.367
340,2022-05-01,218.89076,98.15836,133.63069,305.15911,152.22046,151.91947,141.44495634970048,133.33333,1.1,97.68624816873087,59.507
341,2022-06-01,234.38155,105.79246,150.59124,334.48654,173.38841,172.01756,149.73394761964056,57.14286,1.4,100.50883062562094,58.202
342,2022-07-01,222.95508,110.62539,126.48129,280.26227,145.09884,146.92318,127.30502635620307,38.84298,0.0,101.670504928168,60.119
343,2022-08-01,211.45387,107.27303,118.65088,364.7185,122.752,128.53127,119.48671121625922,38.69048,0.0,104.35867206763932,59.383
344,2022-09-01,206.97589,108.55663,110.68019,333.84544,115.91029,141.76953,120.40980091036124,9.87124,0.2,107.6420878401656,56.009
345,2022-10-01,210.73663,108.88447,113.37774,215.63702,121.78738,156.49355,133.04500615669835,20.3125,0.4,107.07564776975241,55.834
346,2022-11-01,209.37865,107.0024,110.50237,186.18487,110.49796,151.23912,122.71807855670389,22.72727,-0.1,101.71850319821417,51.439
347,2022-12-01,201.42241,98.25634,96.36176,240.19932,90.70582,108.31613,106.94254209383085,8.46561,-0.3,99.38555397904939,51.526
348,2023-01-01,204.89108,101.17124,95.2279,182.77771,102.25102,116.06224,109.32691376471728,5.60976,0.8,98.02226774108036,54.232
349,2023-02-01,204.07002,101.86425,98.38343,120.65276,107.71805,112.55042,97.99775868509526,5.54273,0.6,100.6816426389538,51.484
350,2023-03-01,198.49967,98.00626,91.36323,91.44422,108.57213,104.98673,95.71383112660662,1.75055,0.3,98.41589675822209,60.612
351,2023-04-01,200.07386,99.53137,101.60633,70.48491,116.807,100.04134,88.17886246350946,3.87097,0.5,97.60944133604296,61.696
352,2023-05-01,194.05144,96.8662,91.62847,69.34724,107.57017,93.86394,79.0063503922301,4.7619,0.3,100.15360598488456,65.647
353,2023-06-01,195.01009,96.93369,87.79748,70.32172,108.56496,88.62579,80.44687945322984,0.39526,0.3,98.79992324117039,63.879
354,2023-07-01,194.95811,98.16693,95.22918,87.3948,110.95858,83.25405,87.76325073672852,0.7874,0.2,97.79185588356928,66.231
355,2023-08-01,203.67825,99.49334,102.9581,87.02063,123.53969,110.60394,103.28006751615271,4.10156,0.4,99.4815658801242,65.699
356,2023-09-01,206.05734,96.29617,113.54319,84.93181,122.86215,115.48809,111.44205094149062,0.0,0.2,101.92971766782959,61.351
357,2023-10-01,201.52743,98.66605,109.70581,86.48677,104.22665,105.36554,104.89630459746262,0.0,0.0,102.40015351765923,61.278
358,2023-11-01,198.24323,101.5049,99.12541,93.56801,94.23646,101.73227,94.41331507076744,0.0,-0.2,99.36635563109233,56.388
359,2023-12-01,197.79794,99.95547,88.64137,91.95011,85.77448,88.38393,85.1220963211998,0.0,-0.1,97.28302429788693,56.194
360,2024-01-01,195.69471,100.57346,92.98023,107.33186,88.44123,84.50209,88.49292325571744,0.0,0.5,99.14553862728347,55.11187432
361,2024-02-01,200.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.6,100.0,55.16410035
